"long","lat","order","hole","piece","group","id","country"
-56.42229835,51.7278812,24,FALSE,"1","p154.1","p154","CAN"
-56.66719476,51.63472991,25,FALSE,"1","p154.1","p154","CAN"
-56.92149527,51.45944181,26,FALSE,"1","p154.1","p154","CAN"
-57.10853322,51.41541161,27,FALSE,"1","p154.1","p154","CAN"
-57.10775546,51.99850534,28,FALSE,"1","p154.1","p154","CAN"
-63.80810997,51.99785913,29,FALSE,"1","p154.1","p154","CAN"
-63.74284565,52.31309903,30,FALSE,"1","p154.1","p154","CAN"
-64.09351436,52.46608341,31,FALSE,"1","p154.1","p154","CAN"
-63.38381598,52.6593737,32,FALSE,"1","p154.1","p154","CAN"
-63.61436659,52.87753918,33,FALSE,"1","p154.1","p154","CAN"
-64.14049208,52.72671605,34,FALSE,"1","p154.1","p154","CAN"
-64.54850241,51.57390725,35,FALSE,"1","p154.1","p154","CAN"
-65.35975908,51.82276313,36,FALSE,"1","p154.1","p154","CAN"
-65.49999925,52.11035929,37,FALSE,"1","p154.1","p154","CAN"
-65.99619561,52.05474782,38,FALSE,"1","p154.1","p154","CAN"
-66.266696,52.31008889,39,FALSE,"1","p154.1","p154","CAN"
-66.37636545,52.15282648,40,FALSE,"1","p154.1","p154","CAN"
-66.37058496,53.02478336,41,FALSE,"1","p154.1","p154","CAN"
-66.76498806,52.66625936,42,FALSE,"1","p154.1","p154","CAN"
-67.34185736,52.89622455,43,FALSE,"1","p154.1","p154","CAN"
-66.89009077,53.41307205,44,FALSE,"1","p154.1","p154","CAN"
-67.82062877,54.02001947,45,FALSE,"1","p154.1","p154","CAN"
-67.76696515,54.4368248,46,FALSE,"1","p154.1","p154","CAN"
-67.06290087,54.69294386,47,FALSE,"1","p154.1","p154","CAN"
-67.40750762,55.05168419,48,FALSE,"1","p154.1","p154","CAN"
-67.23877374,55.0256271,49,FALSE,"1","p154.1","p154","CAN"
-66.98973737,54.98718162,50,FALSE,"1","p154.1","p154","CAN"
-66.67248968,54.70819748,51,FALSE,"1","p154.1","p154","CAN"
-66.74543224,55.02025905,52,FALSE,"1","p154.1","p154","CAN"
-66.75572779,55.22825968,53,FALSE,"1","p154.1","p154","CAN"
-66.59073002,55.24533014,54,FALSE,"1","p154.1","p154","CAN"
-66.43430834,55.13828672,55,FALSE,"1","p154.1","p154","CAN"
-66.29778123,55.03557887,56,FALSE,"1","p154.1","p154","CAN"
-65.69317232,54.70817483,57,FALSE,"1","p154.1","p154","CAN"
-65.21249873,54.96713391,58,FALSE,"1","p154.1","p154","CAN"
-65.04241917,54.9772695,59,FALSE,"1","p154.1","p154","CAN"
-64.05427605,54.60091911,60,FALSE,"1","p154.1","p154","CAN"
-63.71262415,54.62496159,61,FALSE,"1","p154.1","p154","CAN"
-63.92400817,54.77841823,62,FALSE,"1","p154.1","p154","CAN"
-63.70171317,55.00656796,63,FALSE,"1","p154.1","p154","CAN"
-63.57875716,55.22850658,64,FALSE,"1","p154.1","p154","CAN"
-63.42215819,55.38882954,65,FALSE,"1","p154.1","p154","CAN"
-63.71214656,55.46527777,66,FALSE,"1","p154.1","p154","CAN"
-63.70190994,55.67758836,67,FALSE,"1","p154.1","p154","CAN"
-63.79594603,55.83222374,68,FALSE,"1","p154.1","p154","CAN"
-63.71461593,56.02168763,69,FALSE,"1","p154.1","p154","CAN"
-63.94002619,56.165052,70,FALSE,"1","p154.1","p154","CAN"
-64.08964277,56.32084961,71,FALSE,"1","p154.1","p154","CAN"
-63.94690063,56.45497791,72,FALSE,"1","p154.1","p154","CAN"
-64.04006575,56.74299444,73,FALSE,"1","p154.1","p154","CAN"
-63.88915739,56.96877759,74,FALSE,"1","p154.1","p154","CAN"
-63.80555758,57.22593475,75,FALSE,"1","p154.1","p154","CAN"
-63.74535534,57.48263585,76,FALSE,"1","p154.1","p154","CAN"
-63.72225576,57.68452185,77,FALSE,"1","p154.1","p154","CAN"
-63.9830239,57.78602007,78,FALSE,"1","p154.1","p154","CAN"
-64.16192045,57.89381622,79,FALSE,"1","p154.1","p154","CAN"
-64.25884933,58.03131756,80,FALSE,"1","p154.1","p154","CAN"
-64.40236225,58.13412391,81,FALSE,"1","p154.1","p154","CAN"
-64.20022936,58.30297932,82,FALSE,"1","p154.1","p154","CAN"
-64.01919099,58.42068196,83,FALSE,"1","p154.1","p154","CAN"
-64.0523182,58.69110858,84,FALSE,"1","p154.1","p154","CAN"
-64.23147444,58.8278087,85,FALSE,"1","p154.1","p154","CAN"
-64.46624122,58.89713178,86,FALSE,"1","p154.1","p154","CAN"
-64.65127661,59.01032374,87,FALSE,"1","p154.1","p154","CAN"
-64.39961528,59.04715041,88,FALSE,"1","p154.1","p154","CAN"
-64.50634802,59.28598675,89,FALSE,"1","p154.1","p154","CAN"
-64.47666466,59.49600174,90,FALSE,"1","p154.1","p154","CAN"
-64.72201989,59.48147034,91,FALSE,"1","p154.1","p154","CAN"
-64.87641097,59.60715893,92,FALSE,"1","p154.1","p154","CAN"
-64.74509584,59.8366255,93,FALSE,"1","p154.1","p154","CAN"
-64.84320172,60.01443851,94,FALSE,"1","p154.1","p154","CAN"
-64.6739583,60.10756538,95,FALSE,"1","p154.1","p154","CAN"
-64.25490659,59.99489156,96,FALSE,"1","p154.1","p154","CAN"
-64.10153122,59.88700129,97,FALSE,"1","p154.1","p154","CAN"
-63.94046629,59.68626561,98,FALSE,"1","p154.1","p154","CAN"
-64.12014538,59.44196668,99,FALSE,"1","p154.1","p154","CAN"
-63.37515081,59.26750691,100,FALSE,"1","p154.1","p154","CAN"
-64.04900282,59.01837878,101,FALSE,"1","p154.1","p154","CAN"
-63.30524569,59.08976095,102,FALSE,"1","p154.1","p154","CAN"
-63.33480602,58.85533603,103,FALSE,"1","p154.1","p154","CAN"
-62.90182879,58.81491894,104,FALSE,"1","p154.1","p154","CAN"
-63.59885757,58.28607965,105,FALSE,"1","p154.1","p154","CAN"
-62.69326922,58.44614999,106,FALSE,"1","p154.1","p154","CAN"
-62.95214529,58.19302867,107,FALSE,"1","p154.1","p154","CAN"
-62.52118054,58.15775138,108,FALSE,"1","p154.1","p154","CAN"
-62.6729313,57.91867638,109,FALSE,"1","p154.1","p154","CAN"
-62.19088411,57.97061387,110,FALSE,"1","p154.1","p154","CAN"
-61.98068523,57.91440383,111,FALSE,"1","p154.1","p154","CAN"
-61.8892351,57.67748946,112,FALSE,"1","p154.1","p154","CAN"
-61.99667379,57.50550934,113,FALSE,"1","p154.1","p154","CAN"
-62.26728003,57.49855509,114,FALSE,"1","p154.1","p154","CAN"
-61.84461921,57.26364145,115,FALSE,"1","p154.1","p154","CAN"
-61.3603071,57.09121402,116,FALSE,"1","p154.1","p154","CAN"
-61.9335901,56.80038573,117,FALSE,"1","p154.1","p154","CAN"
-61.75414816,56.59814134,118,FALSE,"1","p154.1","p154","CAN"
-62.1574816,56.46591287,119,FALSE,"1","p154.1","p154","CAN"
-61.77318033,56.37357649,120,FALSE,"1","p154.1","p154","CAN"
-61.62949278,56.47535182,121,FALSE,"1","p154.1","p154","CAN"
-61.4547,56.46092977,122,FALSE,"1","p154.1","p154","CAN"
-61.49105672,56.26665876,123,FALSE,"1","p154.1","p154","CAN"
-61.51728544,56.01832799,124,FALSE,"1","p154.1","p154","CAN"
-61.2442828,56.03450733,125,FALSE,"1","p154.1","p154","CAN"
-61.0882911,56.16200939,126,FALSE,"1","p154.1","p154","CAN"
-60.91654034,55.96705165,127,FALSE,"1","p154.1","p154","CAN"
-60.63800099,55.82178585,128,FALSE,"1","p154.1","p154","CAN"
-60.61048869,55.59732594,129,FALSE,"1","p154.1","p154","CAN"
-60.35051032,55.73496549,130,FALSE,"1","p154.1","p154","CAN"
-60.49343163,55.33512527,131,FALSE,"1","p154.1","p154","CAN"
-60.22682688,55.32869971,132,FALSE,"1","p154.1","p154","CAN"
-60.25868638,55.07747536,133,FALSE,"1","p154.1","p154","CAN"
-60.02959934,55.28746837,134,FALSE,"1","p154.1","p154","CAN"
-59.75689914,55.33471835,135,FALSE,"1","p154.1","p154","CAN"
-59.88290777,55.10662131,136,FALSE,"1","p154.1","p154","CAN"
-59.38952829,55.04415367,137,FALSE,"1","p154.1","p154","CAN"
-58.93963209,55.12894399,138,FALSE,"1","p154.1","p154","CAN"
-59.1055577,54.82011561,139,FALSE,"1","p154.1","p154","CAN"
-58.38773235,54.72503446,140,FALSE,"1","p154.1","p154","CAN"
-58.19821472,54.78162614,141,FALSE,"1","p154.1","p154","CAN"
-57.2507827,54.50130396,142,FALSE,"1","p154.1","p154","CAN"
-58.37639443,54.25579762,143,FALSE,"1","p154.1","p154","CAN"
-64.6739583,60.10756538,144,FALSE,"2","p154.2","p154","CAN"
-64.83621002,60.28324596,145,FALSE,"2","p154.2","p154","CAN"
-64.64743511,60.29996975,146,FALSE,"2","p154.2","p154","CAN"
-64.46299737,60.2938328,147,FALSE,"2","p154.2","p154","CAN"
-64.36240376,60.15159306,148,FALSE,"2","p154.2","p154","CAN"
-64.6739583,60.10756538,149,FALSE,"2","p154.2","p154","CAN"
-61.38722098,56.7980038,150,FALSE,"3","p154.3","p154","CAN"
-61.31740257,56.56463215,151,FALSE,"3","p154.3","p154","CAN"
-61.58923589,56.71738228,152,FALSE,"3","p154.3","p154","CAN"
-61.38722098,56.7980038,153,FALSE,"3","p154.3","p154","CAN"
-64.41665649,46.68111038,1,FALSE,"1","p155.1","p155","CAN"
-64.22693634,46.90610123,2,FALSE,"1","p155.1","p155","CAN"
-63.99888992,47.06166077,3,FALSE,"1","p155.1","p155","CAN"
-63.83250046,46.61721039,4,FALSE,"1","p155.1","p155","CAN"
-63.83166885,46.51639175,5,FALSE,"1","p155.1","p155","CAN"
-63.70027924,46.46638107,6,FALSE,"1","p155.1","p155","CAN"
-63.64722061,46.56721115,7,FALSE,"1","p155.1","p155","CAN"
-63.32027817,46.49277115,8,FALSE,"1","p155.1","p155","CAN"
-62.69250107,46.45610046,9,FALSE,"1","p155.1","p155","CAN"
-61.97055054,46.4569397,10,FALSE,"1","p155.1","p155","CAN"
-62.4591713,46.00638962,11,FALSE,"1","p155.1","p155","CAN"
-62.74666977,45.94832993,12,FALSE,"1","p155.1","p155","CAN"
-63.26166916,46.13805008,13,FALSE,"1","p155.1","p155","CAN"
-63.81277084,46.33221054,14,FALSE,"1","p155.1","p155","CAN"
-64.13500977,46.41638184,15,FALSE,"1","p155.1","p155","CAN"
-64.41665649,46.68111038,16,FALSE,"1","p155.1","p155","CAN"
-59.40082932,47.90665054,1,FALSE,"1","p156.1","p156","CAN"
-58.41833115,48.48666,2,FALSE,"1","p156.1","p156","CAN"
-59.22888184,48.52915955,3,FALSE,"1","p156.1","p156","CAN"
-58.35194016,49.15026855,4,FALSE,"1","p156.1","p156","CAN"
-57.99834061,49.55915833,5,FALSE,"1","p156.1","p156","CAN"
-57.37250137,50.59083176,6,FALSE,"1","p156.1","p156","CAN"
-57.39805984,50.69248962,7,FALSE,"1","p156.1","p156","CAN"
-56.97277069,50.90916061,8,FALSE,"1","p156.1","p156","CAN"
-56.79389191,51.23999023,9,FALSE,"1","p156.1","p156","CAN"
-56.68888855,51.33694077,10,FALSE,"1","p156.1","p156","CAN"
-55.89028168,51.62942886,11,FALSE,"1","p156.1","p156","CAN"
-55.40444183,51.57194138,12,FALSE,"1","p156.1","p156","CAN"
-55.55916977,51.34276962,13,FALSE,"1","p156.1","p156","CAN"
-56.08555984,51.36832047,14,FALSE,"1","p156.1","p156","CAN"
-55.70999908,51.17361069,15,FALSE,"1","p156.1","p156","CAN"
-56.09722137,50.71693039,16,FALSE,"1","p156.1","p156","CAN"
-56.46250153,50.27222061,17,FALSE,"1","p156.1","p156","CAN"
-56.71833038,49.94916153,18,FALSE,"1","p156.1","p156","CAN"
-56.85750961,49.5455513,19,FALSE,"1","p156.1","p156","CAN"
-56.47777939,49.89221954,20,FALSE,"1","p156.1","p156","CAN"
-56.11666107,50.15304947,21,FALSE,"1","p156.1","p156","CAN"
-55.74610901,49.92304993,22,FALSE,"1","p156.1","p156","CAN"
-55.49169922,50.00730896,23,FALSE,"1","p156.1","p156","CAN"
-55.45972061,49.95750046,24,FALSE,"1","p156.1","p156","CAN"
-55.83332825,49.68664932,25,FALSE,"1","p156.1","p156","CAN"
-55.82778168,49.52415848,26,FALSE,"1","p156.1","p156","CAN"
-55.36944962,49.50333023,27,FALSE,"1","p156.1","p156","CAN"
-55.13721848,49.5408287,28,FALSE,"1","p156.1","p156","CAN"
-55.12472153,49.465271,29,FALSE,"1","p156.1","p156","CAN"
-55.30778122,49.09915924,30,FALSE,"1","p156.1","p156","CAN"
-55.07806015,49.35694122,31,FALSE,"1","p156.1","p156","CAN"
-54.44721985,49.54304886,32,FALSE,"1","p156.1","p156","CAN"
-54.45222092,49.33332825,33,FALSE,"1","p156.1","p156","CAN"
-54.35805893,49.42694092,34,FALSE,"1","p156.1","p156","CAN"
-54.04167175,49.4808197,35,FALSE,"1","p156.1","p156","CAN"
-53.45555878,49.25194168,36,FALSE,"1","p156.1","p156","CAN"
-53.59389114,49.03554916,37,FALSE,"1","p156.1","p156","CAN"
-54.17805099,48.80083084,38,FALSE,"1","p156.1","p156","CAN"
-53.80860901,48.80527115,39,FALSE,"1","p156.1","p156","CAN"
-53.59972,48.68498993,40,FALSE,"1","p156.1","p156","CAN"
-53.95249939,48.53944016,41,FALSE,"1","p156.1","p156","CAN"
-53.65972137,48.51305008,42,FALSE,"1","p156.1","p156","CAN"
-53.42444992,48.62554932,43,FALSE,"1","p156.1","p156","CAN"
-53.24000168,48.52331924,44,FALSE,"1","p156.1","p156","CAN"
-53.07278061,48.70027161,45,FALSE,"1","p156.1","p156","CAN"
-52.97639084,48.59915924,46,FALSE,"1","p156.1","p156","CAN"
-53.19416046,48.34859848,47,FALSE,"1","p156.1","p156","CAN"
-53.56415939,48.19054031,48,FALSE,"1","p156.1","p156","CAN"
-53.79333115,47.76860046,49,FALSE,"1","p156.1","p156","CAN"
-53.85750961,47.71081924,50,FALSE,"1","p156.1","p156","CAN"
-53.55971909,47.57693863,51,FALSE,"1","p156.1","p156","CAN"
-53.39860916,47.87276077,52,FALSE,"1","p156.1","p156","CAN"
-53.29084015,47.99943924,53,FALSE,"1","p156.1","p156","CAN"
-53.05332947,48.04972076,54,FALSE,"1","p156.1","p156","CAN"
-52.9197197,48.16915894,55,FALSE,"1","p156.1","p156","CAN"
-52.83277893,48.09693909,56,FALSE,"1","p156.1","p156","CAN"
-53.17834091,47.65137863,57,FALSE,"1","p156.1","p156","CAN"
-53.12194061,47.41331863,58,FALSE,"1","p156.1","p156","CAN"
-52.89694977,47.55860138,59,FALSE,"1","p156.1","p156","CAN"
-52.77944183,47.80305099,60,FALSE,"1","p156.1","p156","CAN"
-52.64611053,47.59915924,61,FALSE,"1","p156.1","p156","CAN"
-52.65055084,47.42832947,62,FALSE,"1","p156.1","p156","CAN"
-52.86555099,47.09859848,63,FALSE,"1","p156.1","p156","CAN"
-52.91315681,46.86004581,64,FALSE,"1","p156.1","p156","CAN"
-53.02389145,46.73888016,65,FALSE,"1","p156.1","p156","CAN"
-53.09083939,46.64332962,66,FALSE,"1","p156.1","p156","CAN"
-53.26694107,46.73387909,67,FALSE,"1","p156.1","p156","CAN"
-53.5616684,46.61277008,68,FALSE,"1","p156.1","p156","CAN"
-53.64416885,46.70915985,69,FALSE,"1","p156.1","p156","CAN"
-53.52360916,47.16777039,70,FALSE,"1","p156.1","p156","CAN"
-53.95084,46.85388184,71,FALSE,"1","p156.1","p156","CAN"
-54.05332947,46.79499817,72,FALSE,"1","p156.1","p156","CAN"
-54.189991,46.8236084,73,FALSE,"1","p156.1","p156","CAN"
-53.90639114,47.42470932,74,FALSE,"1","p156.1","p156","CAN"
-54.00638962,47.81916046,75,FALSE,"1","p156.1","p156","CAN"
-54.19721985,47.86277008,76,FALSE,"1","p156.1","p156","CAN"
-54.51721954,47.36943817,77,FALSE,"1","p156.1","p156","CAN"
-54.83694077,47.37276077,78,FALSE,"1","p156.1","p156","CAN"
-55.01221848,47.17277145,79,FALSE,"1","p156.1","p156","CAN"
-55.23028183,46.92832947,80,FALSE,"1","p156.1","p156","CAN"
-55.62694931,46.86888123,81,FALSE,"1","p156.1","p156","CAN"
-55.98305893,46.95249176,82,FALSE,"1","p156.1","p156","CAN"
-55.86555099,47.07276917,83,FALSE,"1","p156.1","p156","CAN"
-55.40976173,47.19074901,84,FALSE,"1","p156.1","p156","CAN"
-55.26665878,47.39665985,85,FALSE,"1","p156.1","p156","CAN"
-54.69721985,47.664711,86,FALSE,"1","p156.1","p156","CAN"
-55.1763916,47.63526917,87,FALSE,"1","p156.1","p156","CAN"
-55.39250183,47.69110107,88,FALSE,"1","p156.1","p156","CAN"
-55.46749878,47.6191597,89,FALSE,"1","p156.1","p156","CAN"
-55.40665817,47.49304962,90,FALSE,"1","p156.1","p156","CAN"
-55.58778,47.39860916,91,FALSE,"1","p156.1","p156","CAN"
-55.92556,47.43915939,92,FALSE,"1","p156.1","p156","CAN"
-56.16917038,47.49248886,93,FALSE,"1","p156.1","p156","CAN"
-55.74222946,47.92332077,94,FALSE,"1","p156.1","p156","CAN"
-56.10055923,47.75027084,95,FALSE,"1","p156.1","p156","CAN"
-56.2163887,47.65526962,96,FALSE,"1","p156.1","p156","CAN"
-56.34527969,47.60832977,97,FALSE,"1","p156.1","p156","CAN"
-56.68249893,47.62305069,98,FALSE,"1","p156.1","p156","CAN"
-56.84917068,47.52249146,99,FALSE,"1","p156.1","p156","CAN"
-57.12611008,47.56388092,100,FALSE,"1","p156.1","p156","CAN"
-57.91638947,47.64860916,101,FALSE,"1","p156.1","p156","CAN"
-58.07917023,47.69527054,102,FALSE,"1","p156.1","p156","CAN"
-58.35388947,47.64360809,103,FALSE,"1","p156.1","p156","CAN"
-58.60610962,47.61166,104,FALSE,"1","p156.1","p156","CAN"
-59.11888885,47.55471039,105,FALSE,"1","p156.1","p156","CAN"
-59.30443954,47.60998917,106,FALSE,"1","p156.1","p156","CAN"
-59.28083038,47.75165939,107,FALSE,"1","p156.1","p156","CAN"
-59.40082932,47.90665054,108,FALSE,"1","p156.1","p156","CAN"
-112.13674527,41.99715338,1,FALSE,"1","p16.1","p16","USA"
-114.04172326,41.99371987,2,FALSE,"1","p16.1","p16","USA"
-115.03825626,41.99601186,3,FALSE,"1","p16.1","p16","USA"
-115.03721827,42.91204886,4,FALSE,"1","p16.1","p16","USA"
-114.61653527,42.64936786,5,FALSE,"1","p16.1","p16","USA"
-114.13071927,42.49504387,6,FALSE,"1","p16.1","p16","USA"
-113.24740728,42.61663187,7,FALSE,"1","p16.1","p16","USA"
-113.24351028,43.11110887,8,FALSE,"1","p16.1","p16","USA"
-113.00765828,43.11102787,9,FALSE,"1","p16.1","p16","USA"
-113.00729028,43.28480087,10,FALSE,"1","p16.1","p16","USA"
-112.69706929,43.62490887,11,FALSE,"1","p16.1","p16","USA"
-112.9953793,44.23395687,12,FALSE,"1","p16.1","p16","USA"
-112.8138173,44.37685587,13,FALSE,"1","p16.1","p16","USA"
-111.46795231,44.53886788,14,FALSE,"1","p16.1","p16","USA"
-111.37768331,44.75174388,15,FALSE,"1","p16.1","p16","USA"
-111.04897531,44.47407188,16,FALSE,"1","p16.1","p16","USA"
-111.0454913,43.50113488,17,FALSE,"1","p16.1","p16","USA"
-111.04461829,43.31572088,18,FALSE,"1","p16.1","p16","USA"
-111.04669028,42.00156789,19,FALSE,"1","p16.1","p16","USA"
-111.50726528,41.99951788,20,FALSE,"1","p16.1","p16","USA"
-112.13674527,41.99715338,21,FALSE,"1","p16.1","p16","USA"
-111.65999832,45.83352587,1,FALSE,"1","p17.1","p17","USA"
-111.35137332,45.64193887,2,FALSE,"1","p17.1","p17","USA"
-111.37768331,44.75174388,3,FALSE,"1","p17.1","p17","USA"
-111.46795231,44.53886788,4,FALSE,"1","p17.1","p17","USA"
-112.8138173,44.37685587,5,FALSE,"1","p17.1","p17","USA"
-113.93797431,45.69574886,6,FALSE,"1","p17.1","p17","USA"
-114.5648393,45.55773085,7,FALSE,"1","p17.1","p17","USA"
-114.32066632,46.64696385,8,FALSE,"1","p17.1","p17","USA"
-114.67499632,46.73686585,9,FALSE,"1","p17.1","p17","USA"
-115.75934832,47.42223284,10,FALSE,"1","p17.1","p17","USA"
-116.04885133,47.97718584,11,FALSE,"1","p17.1","p17","USA"
-116.04976333,48.21509584,12,FALSE,"1","p17.1","p17","USA"
-116.0491897,48.99989732,13,FALSE,"1","p17.1","p17","USA"
-115.02595797,48.99990786,14,FALSE,"1","p17.1","p17","USA"
-114.06872891,48.9994941,15,FALSE,"1","p17.1","p17","USA"
-113.74239735,48.75963785,16,FALSE,"1","p17.1","p17","USA"
-112.89599034,48.01805186,17,FALSE,"1","p17.1","p17","USA"
-113.14492634,47.59636286,18,FALSE,"1","p17.1","p17","USA"
-112.31061033,46.42100687,19,FALSE,"1","p17.1","p17","USA"
-111.49796133,46.76246887,20,FALSE,"1","p17.1","p17","USA"
-111.06051233,46.20068587,21,FALSE,"1","p17.1","p17","USA"
-111.65999832,45.83352587,22,FALSE,"1","p17.1","p17","USA"
-110.00150832,45.00343688,1,FALSE,"1","p18.1","p18","USA"
-111.05519931,45.00132188,2,FALSE,"1","p18.1","p18","USA"
-111.04897531,44.47407188,3,FALSE,"1","p18.1","p18","USA"
-111.37768331,44.75174388,4,FALSE,"1","p18.1","p18","USA"
-111.35137332,45.64193887,5,FALSE,"1","p18.1","p18","USA"
-111.65999832,45.83352587,6,FALSE,"1","p18.1","p18","USA"
-111.06051233,46.20068587,7,FALSE,"1","p18.1","p18","USA"
-111.49796133,46.76246887,8,FALSE,"1","p18.1","p18","USA"
-112.31061033,46.42100687,9,FALSE,"1","p18.1","p18","USA"
-113.14492634,47.59636286,10,FALSE,"1","p18.1","p18","USA"
-112.89599034,48.01805186,11,FALSE,"1","p18.1","p18","USA"
-113.74239735,48.75963785,12,FALSE,"1","p18.1","p18","USA"
-114.06872891,48.9994941,13,FALSE,"1","p18.1","p18","USA"
-111.27070336,48.99873818,14,FALSE,"1","p18.1","p18","USA"
-110.53161537,48.99950676,15,FALSE,"1","p18.1","p18","USA"
-110.00503722,48.99983583,16,FALSE,"1","p18.1","p18","USA"
-109.71532363,49.00000181,17,FALSE,"1","p18.1","p18","USA"
-108.99912049,48.99956401,18,FALSE,"1","p18.1","p18","USA"
-108.62569638,48.99956112,19,FALSE,"1","p18.1","p18","USA"
-108.00247132,48.9996836,20,FALSE,"1","p18.1","p18","USA"
-107.80110207,48.99972547,21,FALSE,"1","p18.1","p18","USA"
-107.20013108,48.99990422,22,FALSE,"1","p18.1","p18","USA"
-107.42114236,47.65778789,23,FALSE,"1","p18.1","p18","USA"
-107.90890736,47.45063889,24,FALSE,"1","p18.1","p18","USA"
-108.99526636,47.80342388,25,FALSE,"1","p18.1","p18","USA"
-109.82954735,47.71595588,26,FALSE,"1","p18.1","p18","USA"
-110.21329335,47.41665888,27,FALSE,"1","p18.1","p18","USA"
-110.63956535,47.41625887,28,FALSE,"1","p18.1","p18","USA"
-110.65287734,46.82362688,29,FALSE,"1","p18.1","p18","USA"
-110.27337434,46.71064088,30,FALSE,"1","p18.1","p18","USA"
-110.28185933,46.22051988,31,FALSE,"1","p18.1","p18","USA"
-108.92412934,46.13221089,32,FALSE,"1","p18.1","p18","USA"
-108.69816333,45.46420589,33,FALSE,"1","p18.1","p18","USA"
-108.06970433,45.51824689,34,FALSE,"1","p18.1","p18","USA"
-108.04741034,45.89931689,35,FALSE,"1","p18.1","p18","USA"
-107.51149834,46.0432569,36,FALSE,"1","p18.1","p18","USA"
-106.87721734,45.8317139,37,FALSE,"1","p18.1","p18","USA"
-106.76801533,45.1796789,38,FALSE,"1","p18.1","p18","USA"
-106.26368334,45.17979291,39,FALSE,"1","p18.1","p18","USA"
-106.26358733,44.99378791,40,FALSE,"1","p18.1","p18","USA"
-107.91175233,45.0013049,41,FALSE,"1","p18.1","p18","USA"
-110.00150832,45.00343688,42,FALSE,"1","p18.1","p18","USA"
-106.16372739,48.99955096,1,FALSE,"1","p19.1","p19","USA"
-105.84379837,48.0103149,2,FALSE,"1","p19.1","p19","USA"
-106.43047737,48.0197189,3,FALSE,"1","p19.1","p19","USA"
-106.08650436,46.8459689,4,FALSE,"1","p19.1","p19","USA"
-107.89211835,46.85153789,5,FALSE,"1","p19.1","p19","USA"
-107.90890736,47.45063889,6,FALSE,"1","p19.1","p19","USA"
-107.42114236,47.65778789,7,FALSE,"1","p19.1","p19","USA"
-107.20013108,48.99990422,8,FALSE,"1","p19.1","p19","USA"
-106.16372739,48.99955096,9,FALSE,"1","p19.1","p19","USA"
-117.0398133,46.42542584,1,FALSE,"1","p2.1","p2","USA"
-116.9159893,45.99541284,2,FALSE,"1","p2.1","p2","USA"
-117.97776829,46.00073183,3,FALSE,"1","p2.1","p2","USA"
-119.86813528,45.83596182,4,FALSE,"1","p2.1","p2","USA"
-121.92223727,45.64912481,5,FALSE,"1","p2.1","p2","USA"
-122.76261126,45.7282378,6,FALSE,"1","p2.1","p2","USA"
-123.21305526,46.1725408,7,FALSE,"1","p2.1","p2","USA"
-123.37930326,46.1513298,8,FALSE,"1","p2.1","p2","USA"
-123.64713733,46.18388914,9,FALSE,"1","p2.1","p2","USA"
-124.02920436,46.31981624,10,FALSE,"1","p2.1","p2","USA"
-123.82162126,46.37520079,11,FALSE,"1","p2.1","p2","USA"
-124.00924027,46.64081029,12,FALSE,"1","p2.1","p2","USA"
-123.83922727,46.70843079,13,FALSE,"1","p2.1","p2","USA"
-124.15947027,46.91602229,14,FALSE,"1","p2.1","p2","USA"
-124.73138329,48.38289479,15,FALSE,"1","p2.1","p2","USA"
-122.87385779,47.9095683,16,FALSE,"1","p2.1","p2","USA"
-123.03030918,47.52455612,17,FALSE,"1","p2.1","p2","USA"
-122.78423445,47.59784767,18,FALSE,"1","p2.1","p2","USA"
-122.86704518,47.27478749,19,FALSE,"1","p2.1","p2","USA"
-122.96341292,47.10059369,20,FALSE,"1","p2.1","p2","USA"
-123.16058627,46.7934338,21,FALSE,"1","p2.1","p2","USA"
-121.45539728,46.78373381,22,FALSE,"1","p2.1","p2","USA"
-121.37967129,47.08676581,23,FALSE,"1","p2.1","p2","USA"
-119.92353779,46.68287882,24,FALSE,"1","p2.1","p2","USA"
-119.45322029,46.67924282,25,FALSE,"1","p2.1","p2","USA"
-119.04141929,46.19285683,26,FALSE,"1","p2.1","p2","USA"
-118.4716463,46.59726283,27,FALSE,"1","p2.1","p2","USA"
-117.6873333,46.70317883,28,FALSE,"1","p2.1","p2","USA"
-117.0398133,46.42542584,29,FALSE,"1","p2.1","p2","USA"
-122.78423445,47.59784767,30,FALSE,"2","p2.2","p2","USA"
-122.87385779,47.9095683,31,FALSE,"2","p2.2","p2","USA"
-122.73628164,48.05996379,32,FALSE,"2","p2.2","p2","USA"
-122.65665643,47.82636823,33,FALSE,"2","p2.2","p2","USA"
-122.78423445,47.59784767,34,FALSE,"2","p2.2","p2","USA"
-106.08650436,46.8459689,1,FALSE,"1","p20.1","p20","USA"
-106.19186134,45.78860091,2,FALSE,"1","p20.1","p20","USA"
-104.98203635,45.78700991,3,FALSE,"1","p20.1","p20","USA"
-105.03840534,45.00034591,4,FALSE,"1","p20.1","p20","USA"
-106.02481433,44.99357991,5,FALSE,"1","p20.1","p20","USA"
-106.26358733,44.99378791,6,FALSE,"1","p20.1","p20","USA"
-106.26368334,45.17979291,7,FALSE,"1","p20.1","p20","USA"
-106.76801533,45.1796789,8,FALSE,"1","p20.1","p20","USA"
-106.87721734,45.8317139,9,FALSE,"1","p20.1","p20","USA"
-107.51149834,46.0432569,10,FALSE,"1","p20.1","p20","USA"
